z,gamma
-30.570108451226304,0.9557150600663619
-30.560108451226306,0.9557160577604363
-30.550108451226308,0.9557170577323717
-30.54010845122631,0.9557180599867597
-30.53010845122631,0.9557190645281993
-30.520108451226314,0.955720071361297
-30.510108451226316,0.9557210804906672
-30.500108451226318,0.9557220919209318
-30.49010845122632,0.9557231056567204
-30.48010845122632,0.9557241217026702
-30.470108451226324,0.9557251400634262
-30.460108451226326,0.9557261607436408
-30.450108451226328,0.9557271837479744
-30.44010845122633,0.9557282090810949
-30.43010845122633,0.9557292367476778
-30.420108451226334,0.9557302667524068
-30.410108451226336,0.9557312990999725
-30.400108451226338,0.9557323337950739
-30.39010845122634,0.9557333708424176
-30.38010845122634,0.9557344102467177
-30.370108451226344,0.9557354520126962
-30.360108451226345,0.9557364961450829
-30.350108451226347,0.9557375426486151
-30.34010845122635,0.9557385915280384
-30.33010845122635,0.9557396427881056
-30.320108451226353,0.9557406964335777
-30.310108451226355,0.9557417524692233
-30.300108451226357,0.9557428108998186
-30.29010845122636,0.9557438717301481
-30.28010845122636,0.9557449349650039
-30.270108451226363,0.9557460006091856
-30.260108451226365,0.9557470686675011
-30.250108451226367,0.9557481391447661
-30.24010845122637,0.9557492120458037
-30.23010845122637,0.9557502873754453
-30.220108451226373,0.9557513651385301
-30.210108451226375,0.9557524453399051
-30.200108451226377,0.9557535279844253
-30.19010845122638,0.9557546130769531
-30.18010845122638,0.9557557006223595
-30.170108451226383,0.9557567906255231
-30.160108451226385,0.9557578830913303
-30.150108451226387,0.9557589780246755
-30.14010845122639,0.955760075430461
-30.13010845122639,0.9557611753135974
-30.120108451226393,0.9557622776790026
-30.110108451226395,0.9557633825316029
-30.100108451226397,0.9557644898763324
-30.0901084512264,0.9557655997181334
-30.0801084512264,0.9557667120619557
-30.070108451226403,0.9557678269127579
-30.060108451226405,0.9557689442755055
-30.050108451226407,0.9557700641551728
-30.04010845122641,0.9557711865567422
-30.03010845122641,0.9557723114852033
-30.020108451226413,0.9557734389455544
-30.010108451226415,0.955774568942802
-30.000108451226417,0.9557757014819598
-29.99010845122642,0.9557768365680502
-29.98010845122642,0.9557779742061039
-29.970108451226423,0.9557791144011588
-29.960108451226425,0.9557802571582614
-29.950108451226427,0.9557814024824666
